-9.910e+001 1.561e+002 -3.758e+002 
-8.029e+001 1.567e+002 -3.828e+002 
-6.114e+001 1.573e+002 -3.887e+002 
-4.170e+001 1.580e+002 -3.937e+002 
-2.204e+001 1.586e+002 -3.976e+002 
-2.195e+000 1.592e+002 -4.005e+002 
1.777e+001 1.598e+002 -4.024e+002 
3.781e+001 1.604e+002 -4.033e+002 
5.786e+001 1.610e+002 -4.032e+002 
7.788e+001 1.616e+002 -4.020e+002 
9.782e+001 1.623e+002 -3.998e+002 
1.176e+002 1.629e+002 -3.967e+002 
1.373e+002 1.635e+002 -3.926e+002 
1.566e+002 1.641e+002 -3.875e+002 
1.758e+002 1.647e+002 -3.814e+002 
1.946e+002 1.653e+002 -3.745e+002 
2.130e+002 1.659e+002 -3.666e+002 
2.311e+002 1.665e+002 -3.578e+002 
2.486e+002 1.671e+002 -3.482e+002 
2.658e+002 1.677e+002 -3.377e+002 
2.823e+002 1.683e+002 -3.264e+002 
2.984e+002 1.689e+002 -3.144e+002 
3.138e+002 1.695e+002 -3.016e+002 
3.286e+002 1.701e+002 -2.881e+002 
3.428e+002 1.707e+002 -2.739e+002 
3.563e+002 1.713e+002 -2.591e+002 
3.691e+002 1.719e+002 -2.436e+002 
3.811e+002 1.725e+002 -2.276e+002 
3.924e+002 1.731e+002 -2.110e+002 
4.029e+002 1.737e+002 -1.939e+002 
4.126e+002 1.743e+002 -1.764e+002 
4.215e+002 1.749e+002 -1.584e+002 
4.296e+002 1.755e+002 -1.400e+002 
4.368e+002 1.761e+002 -1.213e+002 
4.432e+002 1.767e+002 -1.023e+002 
4.487e+002 1.773e+002 -8.303e+001 
4.533e+002 1.779e+002 -6.352e+001 
4.571e+002 1.785e+002 -4.382e+001 
4.599e+002 1.791e+002 -2.397e+001 
4.619e+002 1.797e+002 -4.008e+000 
4.630e+002 1.803e+002 1.602e+001 
4.631e+002 1.809e+002 3.607e+001 
4.624e+002 1.814e+002 5.611e+001 
4.608e+002 1.820e+002 7.610e+001 
4.584e+002 1.826e+002 9.600e+001 
4.550e+002 1.832e+002 1.158e+002 
4.508e+002 1.838e+002 1.354e+002 
4.458e+002 1.844e+002 1.548e+002 
4.399e+002 1.850e+002 1.740e+002 
4.332e+002 1.856e+002 1.929e+002 
4.256e+002 1.861e+002 2.114e+002 
4.173e+002 1.867e+002 2.297e+002 
4.082e+002 1.873e+002 2.476e+002 
3.983e+002 1.879e+002 2.650e+002 
3.877e+002 1.885e+002 2.820e+002 
3.764e+002 1.891e+002 2.986e+002 
3.644e+002 1.896e+002 3.146e+002 
3.517e+002 1.902e+002 3.301e+002 
3.383e+002 1.908e+002 3.451e+002 
3.244e+002 1.914e+002 3.595e+002 
3.098e+002 1.920e+002 3.733e+002 
2.946e+002 1.925e+002 3.864e+002 
2.790e+002 1.931e+002 3.989e+002 
2.628e+002 1.937e+002 4.108e+002 
2.461e+002 1.943e+002 4.219e+002 
2.290e+002 1.949e+002 4.323e+002 
2.114e+002 1.954e+002 4.420e+002 
1.935e+002 1.960e+002 4.510e+002 
1.752e+002 1.966e+002 4.592e+002 
1.566e+002 1.972e+002 4.666e+002 
1.376e+002 1.977e+002 4.733e+002 
1.185e+002 1.983e+002 4.791e+002 
9.905e+001 1.989e+002 4.842e+002 
7.945e+001 1.995e+002 4.884e+002 
5.969e+001 2.000e+002 4.919e+002 
3.981e+001 2.006e+002 4.945e+002 
1.984e+001 2.012e+002 4.963e+002 
-1.946e-001 2.018e+002 4.973e+002 
-2.025e+001 2.023e+002 4.974e+002 
-4.029e+001 2.029e+002 4.967e+002 
-6.029e+001 2.035e+002 4.952e+002 
-8.021e+001 2.040e+002 4.929e+002 
-1.000e+002 2.046e+002 4.898e+002 
-1.197e+002 2.052e+002 4.859e+002 
-1.392e+002 2.057e+002 4.811e+002 
-1.584e+002 2.063e+002 4.756e+002 
-1.775e+002 2.069e+002 4.693e+002 
-1.963e+002 2.074e+002 4.622e+002 
-2.147e+002 2.080e+002 4.544e+002 
-2.328e+002 2.086e+002 4.458e+002 
-2.506e+002 2.091e+002 4.365e+002 
-2.680e+002 2.097e+002 4.265e+002 
-2.850e+002 2.103e+002 4.158e+002 
-3.015e+002 2.108e+002 4.045e+002 
-3.175e+002 2.114e+002 3.924e+002 
-3.331e+002 2.120e+002 3.798e+002 
-3.481e+002 2.125e+002 3.665e+002 
-3.625e+002 2.131e+002 3.526e+002 
-3.765e+002 2.136e+002 3.381e+002 
-3.898e+002 2.142e+002 3.231e+002 
-4.025e+002 2.148e+002 3.076e+002 
-4.145e+002 2.153e+002 2.916e+002 
-4.259e+002 2.159e+002 2.751e+002 
-4.367e+002 2.165e+002 2.582e+002 
-4.468e+002 2.170e+002 2.408e+002 
-4.561e+002 2.176e+002 2.231e+002 
-4.648e+002 2.181e+002 2.050e+002 
-4.727e+002 2.187e+002 1.866e+002 
-4.799e+002 2.192e+002 1.679e+002 
-4.863e+002 2.198e+002 1.489e+002 
-4.919e+002 2.204e+002 1.296e+002 
-4.968e+002 2.209e+002 1.102e+002 
-5.010e+002 2.215e+002 9.054e+001 
-5.043e+002 2.220e+002 7.077e+001 
-5.068e+002 2.226e+002 5.088e+001 
-5.086e+002 2.231e+002 3.090e+001 
-5.096e+002 2.237e+002 1.087e+001 
-5.097e+002 2.242e+002 -9.186e+000 
-5.091e+002 2.248e+002 -2.923e+001 
-5.077e+002 2.253e+002 -4.923e+001 
-5.055e+002 2.259e+002 -6.917e+001 
-5.025e+002 2.264e+002 -8.899e+001 
-4.987e+002 2.270e+002 -1.087e+002 
-4.941e+002 2.275e+002 -1.282e+002 
-4.888e+002 2.281e+002 -1.476e+002 
-4.827e+002 2.286e+002 -1.667e+002 
-4.759e+002 2.292e+002 -1.855e+002 
-4.684e+002 2.297e+002 -2.041e+002 
-4.601e+002 2.303e+002 -2.224e+002 
